Location_ID;Checklist_ID;Latitude.x;Longitude.x;Date;JulianDate;Time;MinutesSinceDawn;Year;Observer;Count;Occur;Latitude.y;Longitude.y;DistanceToRiver;CanopyCover_165;ConiferCover_165;HardwoodCover_165;ShrubCover_165;OakCover_165;DiameterDiversityIndex_165;TreeBasalArea_165;DensityLiveTrees_165;CompoundTopographicIndex_mean165;Elevation_mean165;Slope_mean165;TemperateFreshwaterMeadowMarsh_165;CultivatedCropland_165;PastureHay_165;WoodyAgriculture_165;TemperateGrasslandShrublandMeadow_165;TemperateForest_165;DevelopedOpenSpace_165;DevelopedLowIntensity_165;DevelopedMediumIntensity_165;DevelopedHighIntensity_165;UplandPrairieSavannah_165;WetPrairie_165;Oaks_165;CanopyCover_315;ConiferCover_315;HardwoodCover_315;ShrubCover_315;OakCover_315;DiameterDiversityIndex_315;TreeBasalArea_315;DensityLiveTrees_315;CompoundTopographicIndex_mean315;Elevation_mean315;Slope_mean315;TemperateFreshwaterMeadowMarsh_315;CultivatedCropland_315;PastureHay_315;WoodyAgriculture_315;TemperateGrasslandShrublandMeadow_315;TemperateForest_315;DevelopedOpenSpace_315;DevelopedLowIntensity_315;DevelopedMediumIntensity_315;DevelopedHighIntensity_315;UplandPrairieSavannah_315;WetPrairie_315;Oaks_315
44.406826_-123.31853;44.406826_-123.31853_149_218_11;44.406826;-123.31853;5/29/2011;149;07:51:00;218;11;WDRobinson;1;1;44.406826;-123.31853;150;10.70242214;1.576186776;9.311236382;12.11738586;6.951039791;0.581862807;3.357991695;274.3722839;9.713707924;259.9212036;0.408646762;4.132231236;29.75206566;29.75206566;0;0;29.75206566;6.611570358;0;0;0;0;4.132231236;25.6198349;10.96314621;0.913518608;10.23041821;12.2645998;8.37934494;0.601660073;3.665519238;275.125061;10.01390457;259.7875671;0.432445824;3.854875326;21.08843613;39.90929794;0;0;29.9319725;5.215419292;0;0;0;0;3.854875326;16.32653046
44.406833_-123.31602;44.406833_-123.31602_148_221_11;44.406833;-123.31602;5/28/2011;148;07:55:00;221;11;WDRobinson;0;0;44.406833;-123.31602;0;8.240071297;0.554297507;7.791508198;8.283794403;6.127720833;0.44093886;2.547604084;228.8103027;10.31062603;258.8565063;0.285623312;10.74380207;33.88429642;36.36363602;0;0;16.52892494;2.479338884;0;0;0;0;10.74380207;16.52892494;5.910166264;0.571407259;5.416817188;6.660784245;4.138590813;0.298927903;1.67828846;175.4994202;10.34868526;259.021637;0.309854597;3.854875326;21.54195023;50.56689453;0;0;17.68707466;6.349206448;0;0;0;0;3.854875326;12.6984129
44.40684_-123.31351;44.40684_-123.31351_148_208_11;44.40684;-123.31351;5/28/2011;148;07:42:00;208;11;WDRobinson;0;0;44.40684;-123.31351;180;0.362344623;0;0.362344623;0.403305769;0.147357851;0.014285951;0.065819837;15.46910572;10.92617416;257.7780151;0.20782423;8.264462471;34.71074295;47.93388367;0;0;0.826446295;8.264462471;0;0;0;0;8.264462471;0;9.533192635;0.23072654;9.324749947;8.797332764;9.649719238;0.555053532;4.295165539;207.1842194;10.68173981;257.9328918;0.275631517;3.854875326;26.98412704;45.80498886;0;0;15.8730154;7.482993126;0;0;0;0;3.854875326;4.761904716
44.406853_-123.30848;44.406853_-123.30848_167_216_11;44.406853;-123.30848;6/16/2011;167;07:39:00;216;11;WDRobinson;1;1;44.406853;-123.30848;67.08203888;59.29543686;3.238437176;57.06972885;53.74568939;68.03320313;3.691495895;30.80050659;1142.410034;9.675005913;253.7692413;0.862108946;2.479338884;13.22314072;0;0;0;82.64463043;1.65289259;0;0;0;0;2.479338884;0;38.73600006;3.00308156;36.58708572;35.65675735;41.72345352;2.409948826;19.47892952;743.9414673;10.00404263;255.077774;0.654363155;5.215419292;17.68707466;10.88435364;0;0;62.13151932;4.081632614;0;0;0;0;5.215419292;0.680272102
44.40686_-123.30597;44.40686_-123.30597_192_243_11;44.40686;-123.30597;07.11.2011;192;08:20:00;243;11;RPMoore;1;1;44.40686;-123.30597;67.08203888;54.41312027;2.291847944;52.72489929;49.65571594;62.86151505;3.438706636;28.88834763;1138.746582;9.928336143;253.2294464;0.831165671;3.305785179;0;4.958677769;0;0;91.73553467;0;0;0;0;0;3.305785179;0;37.64097595;3.03047514;35.51771164;34.7513504;40.79953384;2.350316763;19.08344269;734.0874023;9.999834061;254.3177643;0.669134974;9.297052383;7.936507702;17.00680351;0;0;64.17233276;1.587301612;0;0;0;0;9.297052383;0.226757362
44.406867_-123.30346;44.406867_-123.30346_153_358_11;44.406867;-123.30346;06.02.2011;153;10:07:00;358;11;WDRobinson;0;0;44.406867;-123.30346;174.9285583;12.69043922;0.051684298;12.65638733;11.46663189;14.95430851;0.813895047;6.881122589;255.0937195;11.65649414;254.9810028;0.206139773;11.57024765;7.438016415;37.19008255;0;0;43.801651;0;0;0;0;0;11.57024765;0;28.85383034;1.544829011;27.8512516;26.52643967;32.37525558;1.830056667;14.84981155;553.3015747;10.5462389;254.7516174;0.489260763;10.43083858;10.20408154;27.21088409;0;0;52.15419388;0;0;0;0;0;10.43083858;0
44.406873_-123.30095;44.406873_-123.30095_153_371_11;44.406873;-123.30095;06.02.2011;153;10:20:00;371;11;WDRobinson;1;1;44.406873;-123.30095;300;17.36944962;0.538899958;17.08166504;15.18826771;19.27003479;1.047598362;8.556012154;315.6395569;11.00174618;256.0248718;0.212673336;12.39669418;14.87603283;38.84297562;0;0;33.88429642;0;0;0;0;0;12.39669418;0;13.85329247;0.426514506;13.60854244;12.53236961;15.97255421;0.88146168;7.203338146;250.2432404;10.86670876;256.2315674;0.276586533;31.06575966;10.88435364;28.5714283;0;0;29.4784584;0;0;0;0;0;31.06575966;0
44.40688_-123.29844;44.40688_-123.29844_153_383_11;44.40688;-123.29844;06.02.2011;153;10:32:00;383;11;WDRobinson;1;1;44.40688;-123.29844;484.6648254;9.541334152;0.538899958;9.253548622;8.369805336;9.516064644;0.543154538;4.148853779;183.7393494;10.07745838;258.3358459;0.247892708;66.11569977;6.611570358;9.917355537;0;0;17.35537148;0;0;0;0;0;66.11569977;0;8.05629921;0.147861451;7.977337837;7.373846531;9.037608147;0.500495255;4.11593914;147.8418579;10.90311623;258.0545959;0.191862807;59.86394501;9.297052383;14.96598625;0;0;15.8730154;0;0;0;0;0;59.86394501;0
44.406887_-123.29593;44.406887_-123.29593_153_163_11;44.406887;-123.29593;06.02.2011;153;06:52:00;163;11;WDRobinson;1;1;44.406887;-123.29593;670.8203735;0;0;0;0;0;0;0;0;10.98703766;260.0230408;0.131529734;100;0;0;0;0;0;0;0;0;0;0;100;0;1.275248528;0.233368248;1.068252563;1.110386372;0.929814696;0.069207028;0.411203176;33.67289352;10.94651031;259.6148682;0.156645939;71.65532684;11.56462574;10.20408154;0;0;6.575963497;0;0;0;0;0;71.65532684;2.040816307
44.406899_-123.2909;44.406899_-123.2909_142_283_11;44.406899;-123.2909;5/22/2011;142;09:03:00;283;11;WDRobinson;0;0;44.406899;-123.2909;295.4657288;1.71290338;1.350558758;0.362344623;1.054954529;0.147357851;0.093657851;0.271869421;64.30349731;11.02063179;260.6618652;0.092139848;2.479338884;77.68595123;3.305785179;0;0;16.52892494;0;0;0;0;0;2.479338884;14.87603283;6.937781811;2.618826389;4.485488892;6.505875111;4.082809448;0.368614972;2.146549225;183.1646423;11.32504845;260.342926;0.092073143;20.40816307;35.60090637;18.82086182;0;0;24.26303864;0;0.90702945;0;0;0;20.40816307;20.40816307
44.40714_-123.65839;44.40714_-123.65839_173_100_12;44.40714;-123.65839;6/21/2012;173;05:45:00;100;12;WDRobinson;0;0;44.40714;-123.65839;60;70.80926514;63.09614563;20.95194626;45.09177017;0;3.373618126;32.25506973;904.0974731;6.251552105;1422.566284;24.80924034;0;0;0;0;0;80.16529083;8.264462471;0;0;0;0;0;0;71.27978516;64.69086456;19.45591354;42.12868881;0;3.272106647;33.45807266;870.1190186;6.096513748;1446.00769;21.60671234;0;0;0;0;0;79.13832092;8.390022278;0;0;0;0;0;0
44.40746_-123.38473;44.40746_-123.38473_170_224_12;44.40746;-123.38473;6/18/2012;170;07:47:00;224;12;WDRobinson;0;0;44.40746;-123.38473;67.08203888;20.21662331;11.86768341;10.8010664;22.47346497;4.59276104;0.950656176;5.777278423;404.0415955;6.611186028;590.4259033;13.60347843;0;0;0;0;0.826446295;79.3388443;19.83471107;0;0;0;0.826446295;0;9.090909004;13.61358833;8.679814339;6.618749142;20.06356812;3.151783943;0.667607963;3.738784313;246.2015228;6.526128292;636.0679321;13.49609566;0;0;0;0;8.390022278;81.85941315;9.750566483;0;0;0;8.390022278;0;13.8321991
44.40807_-123.67576;44.40807_-123.67576_173_126_12;44.40807;-123.67576;6/21/2012;173;06:11:00;126;12;WDRobinson;0;0;44.40807;-123.67576;30;54.38004303;50.10154343;12.78712463;31.14347076;0.208446279;2.580091715;28.1476059;679.1467896;6.408965111;1808.608765;17.12613678;0;0;0;0;0;33.88429642;34.71074295;0;0;0;0;0;0;65.9681778;60.68671799;15.65191841;36.29919434;0.315797508;3.098051786;33.05013657;843.4478149;6.003129959;1807.980713;20.05096817;0;0;0;0;0;50.34013748;19.27437592;0;0;0;0;0;0
44.4082_-123.45629;44.4082_-123.45629_175_186_12;44.4082;-123.45629;6/23/2012;175;07:11:00;186;12;WDRobinson;0;0;44.4082;-123.45629;90;65.79985046;61.86065674;12.52052784;39.89217758;0;4.124961853;39.76064682;494.2066345;7.686652184;1509.587891;7.565330505;0;0;0;0;0;83.47107697;16.52892494;0;0;0;0;0;0;68.38864136;63.44991684;16.57317734;40.30445862;0;4.509552479;43.45185089;500.1588745;6.886414051;1524.231323;10.34857082;0;0;0;0;0;85.03401184;14.96598625;0;0;0;0;0;0
44.4083_-123.46426;44.4083_-123.46426_175_198_12;44.4083;-123.46426;6/23/2012;175;07:23:00;198;12;WDRobinson;0;0;44.4083;-123.46426;182.4828796;49.49032593;45.76166153;10.23846817;32.16721344;0.118886776;2.945566177;28.24620819;577.5765381;6.550614834;1750.807739;8.199647903;0;0;0;0;0;85.95041656;14.04958725;0;0;0;0;0;0;48.65283203;44.81147766;10.47703934;33.72499847;0.464159876;2.948127747;27.50550842;520.9104614;6.550508976;1718.967407;12.38545418;0;0;0;0;0;87.9818573;12.01814079;0;0;0;0;0;0
44.408546_-123.34617;44.408546_-123.34617_158_179_11;44.408546;-123.34617;06.07.2011;158;07:05:00;179;11;WDRobinson;0;0;44.408546;-123.34617;30;58.11362076;37.66959763;28.74851799;34.61585617;19.43950653;3.366740465;23.02594376;879.8696289;7.285128593;477.3641663;5.06636095;0;0;0;0;0;71.9008255;10.74380207;0;0;0;0;0;48.7603302;62.70310974;48.74131775;22.68258476;35.96483612;12.89892673;3.386406183;26.26398277;810.8269653;7.611542225;471.1483459;5.464533329;0;0;0;0;0;67.80045319;9.523809433;0;0;0;0;0;38.77550888
44.408553_-123.34366;44.408553_-123.34366_158_163_11;44.408553;-123.34366;06.07.2011;158;06:49:00;163;11;WDRobinson;0;0;44.408553;-123.34366;216.3330841;69.40505981;52.76205444;26.03573036;43.84292603;18.23199081;4.408800125;33.27185059;698.7949219;6.521586895;460.4223328;6.495028496;0;0;0;0;0;100;0;0;0;0;0;0;28.0991745;62.86444092;46.9227066;23.83180809;38.46543884;16.87448311;3.875294685;28.42408371;693.092041;7.48382616;435.7951965;5.41899538;0;0;0;0;0;87.75510406;7.02947855;0;0;0;0;0;45.35147476
44.408561_-123.34115;44.408561_-123.34115_158_316_11;44.408561;-123.34115;06.07.2011;158;09:22:00;316;11;WDRobinson;1;1;44.408561;-123.34115;256.3200989;64.63047028;40.67051315;30.22029877;40.09069061;24.83309746;4.083856106;29.82167053;687.7785645;6.800236225;411.4628601;6.029404163;0;0;0;0;0;94.21487427;5.785123825;0;0;0;0;0;50.41322327;58.58637238;41.05429077;24.87655258;36.83994293;18.82491493;3.804103613;27.14768982;592.5591431;7.414684772;396.4320984;5.320069313;0;0;0;0;0.226757362;90.02267456;6.349206448;0.90702945;0;0;0.226757362;0;48.52607727
44.408568_-123.33864;44.408568_-123.33864_158_329_11;44.408568;-123.33864;06.07.2011;158;09:35:00;329;11;WDRobinson;1;1;44.408568;-123.33864;234.3074951;46.42756653;16.73167419;34.65572739;28.35528183;29.72927856;3.019042969;18.1079998;578.4069214;7.575658798;363.2194824;4.637203693;0;0;0;0;2.479338884;72.72727203;10.74380207;5.785123825;0;0;2.479338884;0;66.9421463;41.83593369;26.38613892;19.56032181;27.86377525;15.93754864;2.685924292;18.6927166;437.0631714;7.724754333;360.0635986;4.516361713;0.453514725;3.6281178;2.040816307;0.453514725;2.494331121;74.1496582;6.349206448;4.081632614;0;0;2.494331121;0.453514725;45.80498886
44.408583_-123.33361;44.408583_-123.33361_169_117_11;44.408583;-123.33361;6/18/2011;169;06:00:00;117;11;WDRobinson;0;0;44.408583;-123.33361;30;4.635032177;1.515063643;3.292409897;3.275601625;3.904494286;0.350451231;1.535169482;52.93286514;8.098378181;299.581604;3.247310877;1.65289259;8.264462471;38.84297562;3.305785179;5.785123825;18.18181801;12.39669418;9.917355537;0;0;5.785123825;1.65289259;9.090909004;5.055639744;2.185040236;3.259226322;4.731105804;3.05477643;0.33139661;1.8148036;73.82984924;8.11180687;303.43396;2.760482073;1.133786798;21.76870728;35.37414932;1.133786798;3.6281178;17.91383171;6.575963497;7.482993126;0;0;3.6281178;1.133786798;12.01814079
44.408591_-123.3311;44.408591_-123.3311_142_168_11;44.408591;-123.3311;5/22/2011;142;07:08:00;168;11;WDRobinson;0;0;44.408591;-123.3311;30;0.168819845;0.168819845;0;0.12327686;0;0.009921487;0.025756197;6.104298592;8.727040291;282.8211975;2.168552399;0;28.92561913;49.58677673;2.479338884;0;0.826446295;10.74380207;7.438016415;0;0;0;0;0.826446295;1.359515667;0.44811815;0.968552589;1.218958259;1.094513655;0.0956873;0.438662827;20.66316795;8.553503036;288.9810181;2.011881113;0.680272102;36.96145248;44.2176857;0.680272102;1.360544205;5.668934345;6.802721024;3.6281178;0;0;1.360544205;0.680272102;3.401360512
44.408598_-123.32859;44.408598_-123.32859_142_155_11;44.408598;-123.32859;5/22/2011;142;06:55:00;155;11;WDRobinson;0;0;44.408598;-123.32859;60;0;0;0;0;0;0;0;0;10.08834362;270.9346619;0.676024199;0;59.50413132;28.0991745;0;0;0;9.917355537;2.479338884;0;0;0;0;0;1.122046709;0.009624943;1.119849682;1.270776391;0.832018793;0.056795694;0.356066883;27.76284599;9.319306374;275.375885;1.32463491;1.360544205;51.47392273;36.28117752;0.226757362;0;2.721088409;6.349206448;1.587301612;0;0;0;1.360544205;2.040816307
44.408605_-123.32608;44.408605_-123.32608_142_143_11;44.408605;-123.32608;5/22/2011;142;06:43:00;143;11;WDRobinson;1;1;44.408605;-123.32608;30;8.34820652;0.070158675;8.332191467;7.318915844;8.519759178;0.462978512;3.4828372;148.6481171;10.56735802;266.0732727;0.574403524;2.479338884;53.7190094;19.83471107;2.479338884;0;14.87603283;6.611570358;0;0;0;0;2.479338884;11.57024765;13.06225967;0.393306345;12.7108593;12.69800949;13.16097832;0.79050684;5.82086277;233.3952332;10.0549078;266.4447021;0.663254857;5.215419292;43.99092865;19.27437592;1.587301612;0;25.39682579;4.53514719;0;0;0;0;1.587301612;14.96598625
44.408612_-123.32357;44.408612_-123.32357_169_197_11;44.408612;-123.32357;6/18/2011;169;07:20:00;197;11;WDRobinson;0;0;44.408612;-123.32357;60;33.66731262;1.217875242;32.63803864;31.94234848;34.35748672;2.033109903;15.28311825;623.6878052;10.14880371;262.0253296;0.724785149;3.305785179;22.31404877;2.479338884;2.479338884;0;61.15702438;8.264462471;0;0;0;0;3.305785179;28.0991745;19.75769043;1.124097109;18.85197639;20.33239174;17.90483284;1.135010242;8.040539742;406.2651978;10.02236462;262.7853699;0.600087523;7.936507702;27.66439819;15.8730154;1.587301612;0;41.9501152;4.988662243;0;0;0;0;2.721088409;24.48979568
44.408619_-123.32105;44.408619_-123.32105_189_159_11;44.408619;-123.32105;07.08.2011;189;06:53:00;159;11;WDRobinson;2;1;44.408619;-123.32105;0;31.8237114;2.24253726;30.01853561;34.71551514;27.98612595;1.878236413;13.35832882;675.6234131;9.750256538;258.7070923;0.72044003;4.132231236;0;6.611570358;0;0;80.16529083;9.090909004;0;0;0;0;4.132231236;31.40495872;26.64988518;1.969740629;25.09543037;26.70145988;23.2291584;1.425539017;9.902337074;621.5352173;9.873555183;259.688446;0.548199356;11.56462574;9.523809433;11.79138279;1.587301612;0;59.86394501;5.668934345;0;0;0;0;6.349206448;34.92063522
44.408626_-123.31854;44.408626_-123.31854_189_264_11;44.408626;-123.31854;07.08.2011;189;08:38:00;264;11;WDRobinson;0;0;44.408626;-123.31854;67.08203888;21.01462936;2.017921448;19.3819561;24.67044067;14.36275482;0.989848793;5.7041049;656.0881348;9.828747749;257.5173035;0.495858073;6.611570358;4.132231236;9.090909004;0;0;68.59503937;11.57024765;0;0;0;0;6.611570358;44.62809753;19.47733498;2.007450342;17.93821716;19.62871361;14.41212273;0.908611774;5.844400883;564.2054443;9.997106552;258.174469;0.404396385;14.0589571;10.65759659;21.76870728;0;0;47.39229202;6.122448921;0;0;0;0;11.56462574;29.9319725
44.408633_-123.31603;44.408633_-123.31603_148_350_11;44.408633;-123.31603;5/28/2011;148;10:04:00;350;11;WDRobinson;1;1;44.408633;-123.31603;67.08203888;14.11218643;0.676411569;13.60639858;14.2723999;10.09921455;0.664602458;3.641827345;470.1037292;10.28128242;257.023407;0.275939018;6.611570358;5.785123825;42.14876175;0;0;33.05784988;12.39669418;0;0;0;0;6.611570358;31.40495872;13.38513851;1.792078614;11.96340084;12.06481457;9.453897476;0.564963698;3.723639727;423.3009949;10.37146759;257.3421936;0.285279185;14.7392292;14.0589571;31.06575966;0;0;31.06575966;8.163265228;0.90702945;0;0;0;14.7392292;22.22222137
44.40864_-123.31352;44.40864_-123.31352_148_341_11;44.40864;-123.31352;5/28/2011;148;09:55:00;341;11;WDRobinson;0;0;44.40864;-123.31352;234.3074951;4.454823971;0.168819845;4.286004066;3.940042973;4.408378601;0.253245473;1.83077848;92.37322235;10.81317139;256.2930298;0.161175475;5.785123825;4.132231236;71.07437897;0;0;7.438016415;11.57024765;0;0;0;0;5.785123825;1.65289259;13.46298122;1.0566082;12.58723736;11.63315392;12.27085114;0.713607728;5.533136368;322.5176697;10.71601391;256.4732971;0.232734084;20.18140602;19.04761887;27.66439819;0;0;23.80952454;8.390022278;0.90702945;0;0;0;20.18140602;11.56462574
44.408647_-123.31101;44.408647_-123.31101_165_319_11;44.408647;-123.31101;6/14/2011;165;09:22:00;319;11;WDRobinson;1;1;44.408647;-123.31101;228.4731903;35.27296066;1.194104195;34.07885742;31.46982193;40.13945389;2.218371153;18.49512863;600.4846802;11.11785221;254.8990173;0.236974433;11.57024765;7.438016415;23.96694183;0;0;57.02479172;0;0;0;0;0;11.57024765;1.65289259;28.17173195;2.60051918;26.07170677;25.38431168;30.03469849;1.726026297;14.23502922;548.7845459;10.31291771;255.0573578;0.470687389;19.27437592;11.33786869;19.95464897;0;0;42.8571434;5.668934345;0.90702945;0;0;0;19.27437592;2.721088409
44.408654_-123.30849;44.408654_-123.30849_165_304_11;44.408654;-123.30849;6/14/2011;165;09:07:00;304;11;WDRobinson;1;1;44.408654;-123.30849;67.08203888;58.81992722;4.977994919;54.91897202;54.2950325;62.17623138;3.597542286;28.74942398;1138.240601;9.963474274;252.8547974;0.791510224;7.438016415;0.826446295;0.826446295;0;0;90.90908813;0;0;0;0;0;7.438016415;0;37.05021667;1.98027122;35.54402161;33.96745682;41.59523392;2.312088966;19.09523773;727.9348145;10.0049696;254.2537842;0.668207943;16.09977341;8.390022278;13.378685;0;0;60.09070206;2.040816307;0;0;0;0;16.09977341;0.453514725
44.408661_-123.305429;44.408661_-123.305429_153_341_11;44.408661;-123.305429;06.02.2011;153;09:50:00;341;11;WDRobinson;0;0;44.408661;-123.305429;60;27.79333115;2.00633812;26.52196503;25.63107681;28.91121101;1.663063645;12.56018639;621.1369629;10.1511755;253.955658;0.649605334;0;0;39.66942215;0;0;60.33057785;0;0;0;0;0;0;0;30.40322495;1.871059895;29.00623894;28.03349495;34.10393906;1.891452909;15.68399525;624.9141846;10.10001564;254.3324738;0.620933652;7.482993126;5.895691395;34.01360703;0;0;52.60770798;0;0;0;0;0;7.482993126;0
44.408667_-123.30347;44.408667_-123.30347_153_336_11;44.408667;-123.30347;06.02.2011;153;09:45:00;336;11;WDRobinson;0;0;44.408667;-123.30347;240;1.040685177;0.051684298;1.006633043;0.914049566;0.639561117;0.051717356;0.217374384;34.43552399;10.82963467;255.9838104;0.163232952;0;23.1404953;64.4628067;0;0;12.39669418;0;0;0;0;0;0;0;17.38997078;0.436958045;17.11541748;15.65452194;20.19791603;1.095056057;8.998651505;346.1556091;10.54067612;255.4271851;0.410873771;2.494331121;12.01814079;50.11338043;0;0;35.37414932;0;0;0;0;0;2.494331121;0
44.408674_-123.30096;44.408674_-123.30096_153_319_11;44.408674;-123.30096;06.02.2011;153;09:28:00;319;11;WDRobinson;0;0;44.408674;-123.30096;420;0;0;0;0;0;0;0;0;10.50768185;257.155304;0.223752707;0.826446295;41.32231522;57.02479172;0;0;0.826446295;0;0;0;0;0;0.826446295;0;4.748291492;0.108588658;4.670913219;4.086107254;5.421368122;0.297100693;2.37522769;81.48343658;10.94860935;257.0735474;0.177455962;16.32653046;12.6984129;52.38095093;0;0;18.59410477;0;0;0;0;0;16.32653046;0
44.408681_-123.29845;44.408681_-123.29845_153_307_11;44.408681;-123.29845;06.02.2011;153;09:16:00;307;11;WDRobinson;0;0;44.408681;-123.29845;576.281189;0;0;0;0;0;0;0;0;10.80198574;258.8739929;0.171535939;45.45454407;12.39669418;30.57851219;0;0;11.57024765;0;0;0;0;0;45.45454407;0;3.613022089;0.094407707;3.544986725;3.03207469;4.075380802;0.220034018;1.732549191;56.17076111;10.98733616;258.5078125;0.158443302;47.39229202;10.88435364;29.0249424;0;0;12.6984129;0;0;0;0;0;47.39229202;0
44.408687_-123.29593;44.408687_-123.29593_153_175_11;44.408687;-123.29593;06.02.2011;153;07:04:00;175;11;WDRobinson;0;0;44.408687;-123.29593;721.2489014;0;0;0;0;0;0;0;0;11.31430626;260.0048523;0.105975635;97.5206604;0;0;0;0;2.479338884;0;0;0;0;0;97.5206604;0;0.888564408;0.094407707;0.820528984;0.800054193;0.706333518;0.047788888;0.294975728;22.75159645;11.06489944;259.785614;0.126128212;68.02721405;12.6984129;12.01814079;0;0;7.2562356;0;0;0;0;0;68.02721405;0
44.408694_-123.29342;44.408694_-123.29342_143_241_11;44.408694;-123.29342;5/23/2011;143;08:20:00;241;11;WDRobinson;0;0;44.408694;-123.29342;551.5432739;0;0;0;0;0;0;0;0;11.39901924;260.5292664;0.099235296;62.80991745;37.19008255;0;0;0;0;0;0;0;0;0;62.80991745;0;0.185280725;0.185280725;0;0.007437642;0;0.010888889;0.028267574;6.699501991;11.0431242;260.3746033;0.103176162;58.95691681;36.28117752;0.680272102;0.226757362;0;3.854875326;0;0;0;0;0;58.95691681;2.040816307
44.4087_-123.29091;44.4087_-123.29091_143_112_11;44.4087;-123.29091;5/23/2011;143;06:11:00;112;11;RPMoore;1;1;44.4087;-123.29091;362.491394;0.337639689;0.337639689;0;0.013553719;0;0.019842975;0.051512394;12.20859718;10.85162449;260.7372742;0.108078755;3.305785179;93.38842773;0;0.826446295;0;2.479338884;0;0;0;0;0;3.305785179;2.479338884;1.966349721;0.829496562;1.239562988;1.642868757;1.028300881;0.092202038;0.639424026;49.28186035;11.00642204;260.3250427;0.107672736;27.43764114;46.93877411;18.14058876;0.226757362;0;7.2562356;0;0;0;0;0;27.43764114;7.2562356
44.40883_-123.67817;44.40883_-123.67817_162_448_12;44.40883;-123.67817;06.10.2012;162;11:34:00;448;12;WDRobinson;0;0;44.40883;-123.67817;42.42640686;64.4010849;59.54224014;14.28115177;34.74422836;0;3.316548824;32.85650635;634.8887939;6.282916546;1789.463867;21.69393158;0;0;0;0;0;55.37190247;17.35537148;0;0;0;0;0;0;65.22250366;57.82556534;17.61556053;40.24583817;0.028596371;3.25755024;32.21628571;771.9655762;6.514064312;1791.169312;21.12459373;0;0;0;0;0;70.52154541;17.00680351;0;0;0;0;0;0
