Species;Distance;Detection;Int_1;Int_2;Int_3;Int_4;Int_5;RemovalInterval;Latitude;Longitude;Date;JulianDate;Time;MinutesSinceDawn;Year;Observer;Location_ID;Checklist_ID
amro;70;s;1;1;1;1;1;1;44.30112;-123.40443;04.06.2012;156;09:27:00;319;12;WDRobinson;44.30112_-123.40443;44.30112_-123.40443_156_319_12
amro;80;s;1;1;1;1;1;1;44.32792;-123.39447;04.06.2012;156;09:37:00;329;12;WDRobinson;44.32792_-123.39447;44.32792_-123.39447_156_329_12
amro;400;s;0;0;0;1;0;4;44.33305;-123.39471;04.06.2012;156;09:48:00;340;12;WDRobinson;44.33305_-123.39471;44.33305_-123.39471_156_340_12
amro;200;c;1;1;1;1;0;1;44.33933;-123.39776;04.06.2012;156;09:57:00;349;12;WDRobinson;44.33933_-123.39776;44.33933_-123.39776_156_349_12
amro;70;c;0;0;1;1;1;3;44.33933;-123.39776;04.06.2012;156;09:57:00;349;12;WDRobinson;44.33933_-123.39776;44.33933_-123.39776_156_349_12
amro;175;s;1;1;1;1;1;1;44.58805;-123.42934;05.06.2012;157;04:59:00;53;12;WDRobinson;44.58805_-123.42934;44.58805_-123.42934_157_53_12
amro;150;s;1;1;1;1;1;1;44.58805;-123.42934;05.06.2012;157;04:59:00;53;12;WDRobinson;44.58805_-123.42934;44.58805_-123.42934_157_53_12
amro;220;s;0;1;1;1;1;2;44.58805;-123.42934;05.06.2012;157;04:59:00;53;12;WDRobinson;44.58805_-123.42934;44.58805_-123.42934_157_53_12
amro;80;s;1;1;1;1;1;1;44.59561;-123.4265;05.06.2012;157;05:06:00;60;12;WDRobinson;44.59561_-123.4265;44.59561_-123.4265_157_60_12
amro;90;s;1;1;1;1;1;1;44.59561;-123.4265;05.06.2012;157;05:06:00;60;12;WDRobinson;44.59561_-123.4265;44.59561_-123.4265_157_60_12
amro;75;s;1;1;1;1;1;1;44.59561;-123.4265;05.06.2012;157;05:06:00;60;12;WDRobinson;44.59561_-123.4265;44.59561_-123.4265_157_60_12
amro;170;s;1;1;1;1;1;1;44.60158;-123.42425;05.06.2012;157;05:14:00;68;12;WDRobinson;44.60158_-123.42425;44.60158_-123.42425_157_68_12
amro;200;s;0;0;1;1;1;3;44.60158;-123.42425;05.06.2012;157;05:14:00;68;12;WDRobinson;44.60158_-123.42425;44.60158_-123.42425_157_68_12
amro;180;s;0;0;1;1;1;3;44.60158;-123.42425;05.06.2012;157;05:14:00;68;12;WDRobinson;44.60158_-123.42425;44.60158_-123.42425_157_68_12
amro;120;s;1;1;1;1;1;1;44.60933;-123.42856;05.06.2012;157;05:21:00;75;12;WDRobinson;44.60933_-123.42856;44.60933_-123.42856_157_75_12
amro;40;s;1;1;1;1;1;1;44.60933;-123.42856;05.06.2012;157;05:21:00;75;12;WDRobinson;44.60933_-123.42856;44.60933_-123.42856_157_75_12
amro;210;s;0;0;0;0;1;5;44.60933;-123.42856;05.06.2012;157;05:21:00;75;12;WDRobinson;44.60933_-123.42856;44.60933_-123.42856_157_75_12
amro;37;sv;1;1;1;1;1;1;44.6145;-123.42623;05.06.2012;157;05:28:00;82;12;WDRobinson;44.6145_-123.42623;44.6145_-123.42623_157_82_12
amro;90;s;0;0;0;0;1;5;44.6145;-123.42623;05.06.2012;157;05:28:00;82;12;WDRobinson;44.6145_-123.42623;44.6145_-123.42623_157_82_12
amro;124;s;1;1;1;1;1;1;44.62069;-123.42616;05.06.2012;157;05:35:00;89;12;WDRobinson;44.62069_-123.42616;44.62069_-123.42616_157_89_12
amro;50;vf;0;1;0;0;0;2;44.62069;-123.42616;05.06.2012;157;05:35:00;89;12;WDRobinson;44.62069_-123.42616;44.62069_-123.42616_157_89_12
amro;120;s;0;0;0;0;1;5;44.62986;-123.42564;05.06.2012;157;05:42:00;97;12;WDRobinson;44.62986_-123.42564;44.62986_-123.42564_157_97_12
amro;140;s;1;1;1;1;1;1;44.64215;-123.43108;05.06.2012;157;05:50:00;105;12;WDRobinson;44.64215_-123.43108;44.64215_-123.43108_157_105_12
amro;38;s;1;1;1;1;1;1;44.64933;-123.42761;05.06.2012;157;05:59:00;114;12;WDRobinson;44.64933_-123.42761;44.64933_-123.42761_157_114_12
amro;200;s;0;0;1;1;1;3;44.64933;-123.42761;05.06.2012;157;05:59:00;114;12;WDRobinson;44.64933_-123.42761;44.64933_-123.42761_157_114_12
amro;90;c;1;1;1;0;0;1;44.65463;-123.42905;05.06.2012;157;06:06:00;121;12;WDRobinson;44.65463_-123.42905;44.65463_-123.42905_157_121_12
amro;170;s;1;1;1;1;0;1;44.66501;-123.43224;05.06.2012;157;06:14:00;129;12;WDRobinson;44.66501_-123.43224;44.66501_-123.43224_157_129_12
amro;90;s;0;1;1;0;0;2;44.66501;-123.43224;05.06.2012;157;06:14:00;129;12;WDRobinson;44.66501_-123.43224;44.66501_-123.43224_157_129_12
amro;70;s;0;0;0;1;1;4;44.67659;-123.43513;05.06.2012;157;06:29:00;144;12;WDRobinson;44.67659_-123.43513;44.67659_-123.43513_157_144_12
amro;50;s;1;1;1;1;1;1;44.68406;-123.43404;05.06.2012;157;06:38:00;153;12;WDRobinson;44.68406_-123.43404;44.68406_-123.43404_157_153_12
amro;130;s;0;0;1;1;1;3;44.68406;-123.43404;05.06.2012;157;06:38:00;153;12;WDRobinson;44.68406_-123.43404;44.68406_-123.43404_157_153_12
amro;165;s;1;1;1;1;1;1;44.69527;-123.43209;05.06.2012;157;06:46:00;161;12;WDRobinson;44.69527_-123.43209;44.69527_-123.43209_157_161_12
amro;60;s;0;0;1;1;1;3;44.69527;-123.43209;05.06.2012;157;06:46:00;161;12;WDRobinson;44.69527_-123.43209;44.69527_-123.43209_157_161_12
amro;125;s;0;0;1;1;1;3;44.69527;-123.43209;05.06.2012;157;06:46:00;161;12;WDRobinson;44.69527_-123.43209;44.69527_-123.43209_157_161_12
amro;200;s;0;1;1;1;1;2;44.7;-123.43176;05.06.2012;157;06:54:00;169;12;WDRobinson;44.7_-123.43176;44.7_-123.43176_157_169_12
amro;125;s;1;1;1;1;1;1;44.70557;-123.43195;05.06.2012;157;07:01:00;176;12;WDRobinson;44.70557_-123.43195;44.70557_-123.43195_157_176_12
amro;140;s;1;1;1;1;1;1;44.70557;-123.43195;05.06.2012;157;07:01:00;176;12;WDRobinson;44.70557_-123.43195;44.70557_-123.43195_157_176_12
amro;50;c;0;0;0;1;1;4;44.71112;-123.43075;05.06.2012;157;07:08:00;183;12;WDRobinson;44.71112_-123.43075;44.71112_-123.43075_157_183_12
amro;27;cv;0;0;0;1;1;4;44.70198;-123.43707;05.06.2012;157;07:34:00;209;12;WDRobinson;44.70198_-123.43707;44.70198_-123.43707_157_209_12
amro;120;s;1;1;1;1;1;1;44.69347;-123.42207;05.06.2012;157;07:43:00;218;12;WDRobinson;44.69347_-123.42207;44.69347_-123.42207_157_218_12
amro;90;s;0;1;1;1;1;2;44.69358;-123.41243;05.06.2012;157;07:51:00;226;12;WDRobinson;44.69358_-123.41243;44.69358_-123.41243_157_226_12
amro;170;s;0;0;0;1;1;4;44.69358;-123.41243;05.06.2012;157;07:51:00;226;12;WDRobinson;44.69358_-123.41243;44.69358_-123.41243_157_226_12
amro;40;c;1;1;1;0;0;1;44.69982;-123.38545;05.06.2012;157;08:15:00;250;12;WDRobinson;44.69982_-123.38545;44.69982_-123.38545_157_250_12
amro;300;s;1;1;1;1;1;1;44.71006;-123.37959;05.06.2012;157;08:22:00;257;12;WDRobinson;44.71006_-123.37959;44.71006_-123.37959_157_257_12
amro;75;c;0;0;1;1;0;3;44.71006;-123.37959;05.06.2012;157;08:22:00;257;12;WDRobinson;44.71006_-123.37959;44.71006_-123.37959_157_257_12
amro;2;vf;0;0;0;1;0;4;44.71006;-123.37959;05.06.2012;157;08:22:00;257;12;WDRobinson;44.71006_-123.37959;44.71006_-123.37959_157_257_12
amro;200;s;0;0;1;0;0;3;44.71566;-123.38226;05.06.2012;157;08:31:00;266;12;WDRobinson;44.71566_-123.38226;44.71566_-123.38226_157_266_12
amro;44;c;0;0;0;1;1;4;44.71566;-123.38226;05.06.2012;157;08:31:00;266;12;WDRobinson;44.71566_-123.38226;44.71566_-123.38226_157_266_12
amro;70;s;1;1;1;1;1;1;44.72001;-123.38652;05.06.2012;157;08:38:00;273;12;WDRobinson;44.72001_-123.38652;44.72001_-123.38652_157_273_12
amro;142;s;1;1;1;1;1;1;44.72001;-123.38652;05.06.2012;157;08:38:00;273;12;WDRobinson;44.72001_-123.38652;44.72001_-123.38652_157_273_12
amro;210;s;1;1;1;1;1;1;44.72001;-123.38652;05.06.2012;157;08:38:00;273;12;WDRobinson;44.72001_-123.38652;44.72001_-123.38652_157_273_12
amro;125;s;1;1;1;1;1;1;44.71446;-123.36864;05.06.2012;157;08:51:00;286;12;WDRobinson;44.71446_-123.36864;44.71446_-123.36864_157_286_12
amro;31;s;1;1;1;1;1;1;44.71663;-123.36066;05.06.2012;157;08:58:00;293;12;WDRobinson;44.71663_-123.36066;44.71663_-123.36066_157_293_12
amro;90;s;1;1;0;0;1;1;44.69095;-123.40061;05.06.2012;157;09:15:00;310;12;WDRobinson;44.69095_-123.40061;44.69095_-123.40061_157_310_12
amro;340;s;1;1;1;1;1;1;44.69095;-123.40061;05.06.2012;157;09:15:00;310;12;WDRobinson;44.69095_-123.40061;44.69095_-123.40061_157_310_12
amro;95;s;1;1;1;1;1;1;44.68373;-123.40231;05.06.2012;157;09:26:00;321;12;WDRobinson;44.68373_-123.40231;44.68373_-123.40231_157_321_12
amro;51;c;0;0;0;0;1;5;44.67751;-123.40625;05.06.2012;157;09:33:00;328;12;WDRobinson;44.67751_-123.40625;44.67751_-123.40625_157_328_12
amro;68;s;0;1;1;1;1;2;44.67904;-123.41346;05.06.2012;157;09:50:00;345;12;WDRobinson;44.67904_-123.41346;44.67904_-123.41346_157_345_12
amro;26;v;0;1;1;1;1;2;44.67904;-123.41346;05.06.2012;157;09:50:00;345;12;WDRobinson;44.67904_-123.41346;44.67904_-123.41346_157_345_12
amro;50;c;0;0;0;0;1;5;44.68322;-123.42187;05.06.2012;157;09:58:00;353;12;WDRobinson;44.68322_-123.42187;44.68322_-123.42187_157_353_12
amro;140;s;1;1;1;1;1;1;44.68369;-123.42612;05.06.2012;157;10:05:00;360;12;WDRobinson;44.68369_-123.42612;44.68369_-123.42612_157_360_12
amro;5;vf;1;0;0;0;0;1;44.68387;-123.43108;05.06.2012;157;10:12:00;367;12;WDRobinson;44.68387_-123.43108;44.68387_-123.43108_157_367_12
amro;60;s;1;1;1;1;1;1;44.68387;-123.43108;05.06.2012;157;10:12:00;367;12;WDRobinson;44.68387_-123.43108;44.68387_-123.43108_157_367_12
amro;150;cs;1;1;0;0;1;1;44.67399;-123.46561;05.06.2012;157;10:30:00;385;12;WDRobinson;44.67399_-123.46561;44.67399_-123.46561_157_385_12
amro;16;c;1;1;1;0;0;1;44.67399;-123.46561;05.06.2012;157;10:30:00;385;12;WDRobinson;44.67399_-123.46561;44.67399_-123.46561_157_385_12
amro;140;s;1;1;1;1;1;1;44.3498;-123.5818;06.06.2012;158;04:58:00;51;12;WDRobinson;44.3498_-123.5818;44.3498_-123.5818_158_51_12
amro;150;s;0;1;1;1;1;2;44.3498;-123.5818;06.06.2012;158;04:58:00;51;12;WDRobinson;44.3498_-123.5818;44.3498_-123.5818_158_51_12
amro;80;s;1;1;1;1;1;1;44.33749;-123.57851;06.06.2012;158;05:13:00;66;12;WDRobinson;44.33749_-123.57851;44.33749_-123.57851_158_66_12
amro;60;s;1;1;1;1;1;1;44.33216;-123.5723;06.06.2012;158;05:21:00;74;12;WDRobinson;44.33216_-123.5723;44.33216_-123.5723_158_74_12
amro;78;s;1;1;1;1;1;1;44.31938;-123.57288;06.06.2012;158;05:36:00;88;12;WDRobinson;44.31938_-123.57288;44.31938_-123.57288_158_88_12
amro;40;c;0;0;0;0;1;5;44.30571;-123.55888;06.06.2012;158;05:57:00;109;12;WDRobinson;44.30571_-123.55888;44.30571_-123.55888_158_109_12
amro;150;s;0;1;1;1;0;2;44.3005;-123.5563;06.06.2012;158;06:05:00;117;12;WDRobinson;44.3005_-123.5563;44.3005_-123.5563_158_117_12
amro;29;v;1;1;1;1;1;1;44.35564;-123.5974;06.06.2012;158;09:27:00;320;12;WDRobinson;44.35564_-123.5974;44.35564_-123.5974_158_320_12
amro;29;v;1;1;1;1;1;1;44.35564;-123.5974;06.06.2012;158;09:27:00;320;12;WDRobinson;44.35564_-123.5974;44.35564_-123.5974_158_320_12
amro;180;s;1;1;1;1;1;1;44.35497;-123.58439;06.06.2012;158;09:50:00;343;12;WDRobinson;44.35497_-123.58439;44.35497_-123.58439_158_343_12
amro;35;sv;0;1;1;1;1;2;44.35497;-123.58439;06.06.2012;158;09:50:00;343;12;WDRobinson;44.35497_-123.58439;44.35497_-123.58439_158_343_12
amro;50;s;1;1;0;0;0;1;44.35107;-123.57784;06.06.2012;158;09:52:00;345;12;WDRobinson;44.35107_-123.57784;44.35107_-123.57784_158_345_12
amro;35;c;1;1;0;0;0;1;44.34113;-123.56622;06.06.2012;158;10:15:00;368;12;WDRobinson;44.34113_-123.56622;44.34113_-123.56622_158_368_12
amro;80;s;1;1;1;1;1;1;44.33825;-123.5597;06.06.2012;158;10:24:00;377;12;WDRobinson;44.33825_-123.5597;44.33825_-123.5597_158_377_12
amro;20;c;0;1;1;1;0;2;44.34326;-123.55477;06.06.2012;158;10:32:00;385;12;WDRobinson;44.34326_-123.55477;44.34326_-123.55477_158_385_12
amro;144;s;0;0;0;1;1;4;44.341;-123.5259;06.06.2012;158;11:02:00;415;12;WDRobinson;44.341_-123.5259;44.341_-123.5259_158_415_12
amro;42;s;1;1;1;1;1;1;44.30967;-123.31059;08.06.2012;160;05:11:00;65;12;WDRobinson;44.30967_-123.31059;44.30967_-123.31059_160_65_12
amro;56;s;1;1;1;1;1;1;44.30967;-123.31059;08.06.2012;160;05:11:00;65;12;WDRobinson;44.30967_-123.31059;44.30967_-123.31059_160_65_12
amro;70;s;1;1;1;1;1;1;44.30965;-123.32212;08.06.2012;160;05:19:00;73;12;WDRobinson;44.30965_-123.32212;44.30965_-123.32212_160_73_12
amro;130;s;0;0;1;1;1;3;44.30965;-123.32212;08.06.2012;160;05:19:00;73;12;WDRobinson;44.30965_-123.32212;44.30965_-123.32212_160_73_12
amro;210;s;1;1;1;1;1;1;44.30758;-123.34428;08.06.2012;160;05:44:00;98;12;WDRobinson;44.30758_-123.34428;44.30758_-123.34428_160_98_12
amro;35;sc;1;1;1;1;1;1;44.30745;-123.35027;08.06.2012;160;05:52:00;106;12;WDRobinson;44.30745_-123.35027;44.30745_-123.35027_160_106_12
amro;250;s;0;0;1;1;1;3;44.3073;-123.35943;08.06.2012;160;05:59:00;113;12;WDRobinson;44.3073_-123.35943;44.3073_-123.35943_160_113_12
amro;300;s;1;1;0;0;0;1;44.3039;-123.36583;08.06.2012;160;06:06:00;120;12;WDRobinson;44.3039_-123.36583;44.3039_-123.36583_160_120_12
amro;41;c;1;1;1;1;1;1;44.31384;-123.36143;08.06.2012;160;06:13:00;127;12;WDRobinson;44.31384_-123.36143;44.31384_-123.36143_160_127_12
amro;90;s;0;1;1;1;1;2;44.31754;-123.36232;08.06.2012;160;06:20:00;134;12;WDRobinson;44.31754_-123.36232;44.31754_-123.36232_160_134_12
amro;250;s;0;0;0;0;1;5;44.31893;-123.36884;08.06.2012;160;06:27:00;141;12;WDRobinson;44.31893_-123.36884;44.31893_-123.36884_160_141_12
amro;81;s;1;1;1;1;1;1;44.31823;-123.37378;08.06.2012;160;06:34:00;148;12;WDRobinson;44.31823_-123.37378;44.31823_-123.37378_160_148_12
amro;65;s;0;0;0;0;1;5;44.32001;-123.37901;08.06.2012;160;06:42:00;156;12;WDRobinson;44.32001_-123.37901;44.32001_-123.37901_160_156_12
amro;180;s;0;0;0;0;1;5;44.32001;-123.37901;08.06.2012;160;06:42:00;156;12;WDRobinson;44.32001_-123.37901;44.32001_-123.37901_160_156_12
amro;95;c;1;1;1;1;1;1;44.32131;-123.3962;08.06.2012;160;06:58:00;172;12;WDRobinson;44.32131_-123.3962;44.32131_-123.3962_160_172_12
amro;15;cs;1;1;1;1;1;1;44.30242;-123.41332;08.06.2012;160;07:30:00;204;12;WDRobinson;44.30242_-123.41332;44.30242_-123.41332_160_204_12
amro;70;s;1;1;1;1;1;1;44.30242;-123.41332;08.06.2012;160;07:30:00;204;12;WDRobinson;44.30242_-123.41332;44.30242_-123.41332_160_204_12
amro;38;s;0;1;1;1;1;2;44.30242;-123.41332;08.06.2012;160;07:30:00;204;12;WDRobinson;44.30242_-123.41332;44.30242_-123.41332_160_204_12
amro;100;sc;1;1;1;1;1;1;44.29225;-123.43856;08.06.2012;160;07:55:00;229;12;WDRobinson;44.29225_-123.43856;44.29225_-123.43856_160_229_12
amro;125;s;1;1;1;1;0;1;44.30571;-123.45423;08.06.2012;160;08:27:00;261;12;WDRobinson;44.30571_-123.45423;44.30571_-123.45423_160_261_12
amro;90;cs;1;1;0;0;0;1;44.33783;-123.52052;08.06.2012;160;09:33:00;327;12;WDRobinson;44.33783_-123.52052;44.33783_-123.52052_160_327_12
amro;84;s;1;1;1;1;1;1;44.63647;-123.22553;09.06.2012;161;05:14:00;71;12;WDRobinson;44.63647_-123.22553;44.63647_-123.22553_161_71_12
amro;180;s;1;1;1;1;1;1;44.6428;-123.22399;09.06.2012;161;05:21:00;78;12;WDRobinson;44.6428_-123.22399;44.6428_-123.22399_161_78_12
amro;190;c;0;0;0;1;1;4;44.6428;-123.22399;09.06.2012;161;05:21:00;78;12;WDRobinson;44.6428_-123.22399;44.6428_-123.22399_161_78_12
amro;40;s;1;1;1;1;1;1;44.65084;-123.20957;09.06.2012;161;05:46:00;104;12;WDRobinson;44.65084_-123.20957;44.65084_-123.20957_161_104_12
amro;170;s;0;0;1;1;1;3;44.65084;-123.20957;09.06.2012;161;05:46:00;104;12;WDRobinson;44.65084_-123.20957;44.65084_-123.20957_161_104_12
amro;150;s;0;0;0;1;1;4;44.64528;-123.1969;09.06.2012;161;05:56:00;114;12;WDRobinson;44.64528_-123.1969;44.64528_-123.1969_161_114_12
amro;150;s;0;1;1;1;1;2;44.69915;-123.20453;09.06.2012;161;06:17:00;135;12;WDRobinson;44.69915_-123.20453;44.69915_-123.20453_161_135_12
amro;80;s;1;1;1;1;1;1;44.69922;-123.214;09.06.2012;161;06:31:00;149;12;WDRobinson;44.69922_-123.214;44.69922_-123.214_161_149_12
amro;280;s;0;0;1;1;1;3;44.69621;-123.23431;09.06.2012;161;06:46:00;164;12;WDRobinson;44.69621_-123.23431;44.69621_-123.23431_161_164_12
amro;270;s;0;0;1;1;1;3;44.69621;-123.23431;09.06.2012;161;06:46:00;164;12;WDRobinson;44.69621_-123.23431;44.69621_-123.23431_161_164_12
amro;20;c;0;1;1;1;1;2;44.68943;-123.23826;09.06.2012;161;06:54:00;172;12;WDRobinson;44.68943_-123.23826;44.68943_-123.23826_161_172_12
amro;160;s;1;1;1;1;1;1;44.68943;-123.23826;09.06.2012;161;06:54:00;172;12;WDRobinson;44.68943_-123.23826;44.68943_-123.23826_161_172_12
amro;95;s;0;1;1;1;1;2;44.68774;-123.23903;09.06.2012;161;07:03:00;181;12;WDRobinson;44.68774_-123.23903;44.68774_-123.23903_161_181_12
amro;27;cv;1;1;1;1;0;1;44.68552;-123.23984;09.06.2012;161;07:15:00;193;12;WDRobinson;44.68552_-123.23984;44.68552_-123.23984_161_193_12
amro;20;vf;0;0;0;1;0;4;44.68747;-123.2424;09.06.2012;161;07:23:00;201;12;WDRobinson;44.68747_-123.2424;44.68747_-123.2424_161_201_12
amro;98;s;0;1;1;1;1;2;44.69286;-123.24879;09.06.2012;161;07:30:00;208;12;WDRobinson;44.69286_-123.24879;44.69286_-123.24879_161_208_12
amro;96;s;1;1;1;1;1;1;44.69666;-123.25922;09.06.2012;161;07:38:00;216;12;WDRobinson;44.69666_-123.25922;44.69666_-123.25922_161_216_12
amro;15;cv;0;0;1;1;0;3;44.69666;-123.25922;09.06.2012;161;07:38:00;216;12;WDRobinson;44.69666_-123.25922;44.69666_-123.25922_161_216_12
amro;148;c;1;1;1;1;1;1;44.69825;-123.27025;09.06.2012;161;07:46:00;224;12;WDRobinson;44.69825_-123.27025;44.69825_-123.27025_161_224_12
amro;60;c;0;0;0;1;1;4;44.70055;-123.27669;09.06.2012;161;07:55:00;233;12;WDRobinson;44.70055_-123.27669;44.70055_-123.27669_161_233_12
amro;62;sv;1;1;1;1;1;1;44.70384;-123.28582;09.06.2012;161;08:03:00;241;12;WDRobinson;44.70384_-123.28582;44.70384_-123.28582_161_241_12
amro;110;s;1;1;1;1;1;1;44.70384;-123.28582;09.06.2012;161;08:03:00;241;12;WDRobinson;44.70384_-123.28582;44.70384_-123.28582_161_241_12
amro;200;s;1;1;1;1;1;1;44.7076;-123.29272;09.06.2012;161;08:11:00;249;12;WDRobinson;44.7076_-123.29272;44.7076_-123.29272_161_249_12
amro;118;s;1;1;1;1;1;1;44.71444;-123.29875;09.06.2012;161;08:20:00;258;12;WDRobinson;44.71444_-123.29875;44.71444_-123.29875_161_258_12
amro;150;s;1;1;1;1;1;1;44.71988;-123.30177;09.06.2012;161;08:27:00;265;12;WDRobinson;44.71988_-123.30177;44.71988_-123.30177_161_265_12
amro;90;s;1;1;1;1;1;1;44.71988;-123.30177;09.06.2012;161;08:27:00;265;12;WDRobinson;44.71988_-123.30177;44.71988_-123.30177_161_265_12
amro;129;s;1;1;1;1;1;1;44.69765;-123.24883;09.06.2012;161;08:38:00;276;12;WDRobinson;44.69765_-123.24883;44.69765_-123.24883_161_276_12
amro;80;s;1;1;1;1;1;1;44.70943;-123.25961;09.06.2012;161;08:53:00;291;12;WDRobinson;44.70943_-123.25961;44.70943_-123.25961_161_291_12
amro;300;s;0;1;1;1;1;2;44.71696;-123.26038;09.06.2012;161;09:00:00;298;12;WDRobinson;44.71696_-123.26038;44.71696_-123.26038_161_298_12
amro;70;cs;1;1;1;1;1;1;44.71847;-123.24731;09.06.2012;161;09:19:00;317;12;WDRobinson;44.71847_-123.24731;44.71847_-123.24731_161_317_12
amro;59;c;1;1;1;1;1;1;44.71847;-123.24731;09.06.2012;161;09:19:00;317;12;WDRobinson;44.71847_-123.24731;44.71847_-123.24731_161_317_12
amro;59;c;1;1;1;1;1;1;44.71847;-123.24731;09.06.2012;161;09:19:00;317;12;WDRobinson;44.71847_-123.24731;44.71847_-123.24731_161_317_12
amro;220;s;1;1;1;1;1;1;44.71587;-123.24271;09.06.2012;161;09:26:00;324;12;WDRobinson;44.71587_-123.24271;44.71587_-123.24271_161_324_12
amro;305;s;0;1;1;1;1;2;44.71587;-123.24271;09.06.2012;161;09:26:00;324;12;WDRobinson;44.71587_-123.24271;44.71587_-123.24271_161_324_12
amro;57;c;1;1;0;0;0;1;44.71059;-123.2415;09.06.2012;161;09:36:00;334;12;WDRobinson;44.71059_-123.2415;44.71059_-123.2415_161_334_12
amro;90;s;0;1;0;0;0;2;44.70268;-123.24443;09.06.2012;161;09:43:00;341;12;WDRobinson;44.70268_-123.24443;44.70268_-123.24443_161_341_12
amro;130;s;1;1;1;1;1;1;44.71004;-123.22969;09.06.2012;161;09:58:00;356;12;WDRobinson;44.71004_-123.22969;44.71004_-123.22969_161_356_12
amro;150;s;1;1;1;1;1;1;44.71004;-123.22969;09.06.2012;161;09:58:00;356;12;WDRobinson;44.71004_-123.22969;44.71004_-123.22969_161_356_12
amro;175;s;1;1;1;1;1;1;44.71004;-123.22969;09.06.2012;161;09:58:00;356;12;WDRobinson;44.71004_-123.22969;44.71004_-123.22969_161_356_12
amro;45;s;1;1;1;1;1;1;44.38206;-123.61058;10.06.2012;162;05:00:00;55;12;WDRobinson;44.38206_-123.61058;44.38206_-123.61058_162_55_12
amro;70;s;1;1;1;1;1;1;44.38206;-123.61058;10.06.2012;162;05:00:00;55;12;WDRobinson;44.38206_-123.61058;44.38206_-123.61058_162_55_12
amro;33;c;1;1;1;1;1;1;44.38206;-123.61058;10.06.2012;162;05:00:00;55;12;WDRobinson;44.38206_-123.61058;44.38206_-123.61058_162_55_12
amro;38;s;1;1;1;1;1;1;44.38404;-123.618;10.06.2012;162;05:07:00;62;12;WDRobinson;44.38404_-123.618;44.38404_-123.618_162_62_12
amro;139;s;1;1;1;1;1;1;44.38404;-123.618;10.06.2012;162;05:07:00;62;12;WDRobinson;44.38404_-123.618;44.38404_-123.618_162_62_12
amro;70;s;1;1;1;1;1;1;44.38509;-123.62805;10.06.2012;162;05:14:00;68;12;WDRobinson;44.38509_-123.62805;44.38509_-123.62805_162_68_12
amro;40;c;1;1;1;1;1;1;44.38404;-123.63432;10.06.2012;162;05:22:00;76;12;WDRobinson;44.38404_-123.63432;44.38404_-123.63432_162_76_12
amro;4;vc;0;0;0;1;1;4;44.38404;-123.63432;10.06.2012;162;05:22:00;76;12;WDRobinson;44.38404_-123.63432;44.38404_-123.63432_162_76_12
amro;130;s;1;1;1;1;1;1;44.37105;-123.65026;10.06.2012;162;05:37:00;91;12;WDRobinson;44.37105_-123.65026;44.37105_-123.65026_162_91_12
amro;175;s;1;1;1;0;0;1;44.37105;-123.65026;10.06.2012;162;05:37:00;91;12;WDRobinson;44.37105_-123.65026;44.37105_-123.65026_162_91_12
amro;30;c;1;1;1;1;1;1;44.36677;-123.6803;10.06.2012;162;05:46:00;100;12;WDRobinson;44.36677_-123.6803;44.36677_-123.6803_162_100_12
amro;80;cs;0;1;1;1;1;2;44.36609;-123.68914;10.06.2012;162;05:53:00;107;12;WDRobinson;44.36609_-123.68914;44.36609_-123.68914_162_107_12
amro;15;c;0;0;0;0;1;5;44.36609;-123.68914;10.06.2012;162;05:53:00;107;12;WDRobinson;44.36609_-123.68914;44.36609_-123.68914_162_107_12
amro;30;c;1;1;0;0;0;1;44.35432;-123.69057;10.06.2012;162;06:03:00;117;12;WDRobinson;44.35432_-123.69057;44.35432_-123.69057_162_117_12
amro;225;s;0;0;1;1;1;3;44.35432;-123.69057;10.06.2012;162;06:03:00;117;12;WDRobinson;44.35432_-123.69057;44.35432_-123.69057_162_117_12
amro;25;c;1;1;1;1;1;1;44.3455;-123.68932;10.06.2012;162;06:20:00;134;12;WDRobinson;44.3455_-123.68932;44.3455_-123.68932_162_134_12
amro;31;v;0;0;1;1;1;3;44.3455;-123.68932;10.06.2012;162;06:20:00;134;12;WDRobinson;44.3455_-123.68932;44.3455_-123.68932_162_134_12
amro;4;v;1;1;0;0;0;1;44.34853;-123.69676;10.06.2012;162;06:30:00;144;12;WDRobinson;44.34853_-123.69676;44.34853_-123.69676_162_144_12
amro;30;sc;1;1;1;1;0;1;44.34853;-123.69676;10.06.2012;162;06:30:00;144;12;WDRobinson;44.34853_-123.69676;44.34853_-123.69676_162_144_12
amro;150;s;0;0;1;1;1;3;44.34853;-123.69676;10.06.2012;162;06:30:00;144;12;WDRobinson;44.34853_-123.69676;44.34853_-123.69676_162_144_12
amro;75;s;1;1;1;1;1;1;44.34602;-123.70881;10.06.2012;162;06:39:00;153;12;WDRobinson;44.34602_-123.70881;44.34602_-123.70881_162_153_12
amro;40;c;0;1;1;1;1;2;44.34602;-123.70881;10.06.2012;162;06:39:00;153;12;WDRobinson;44.34602_-123.70881;44.34602_-123.70881_162_153_12
amro;27;c;0;0;1;1;1;3;44.38031;-123.70541;10.06.2012;162;07:10:00;184;12;WDRobinson;44.38031_-123.70541;44.38031_-123.70541_162_184_12
amro;100;s;0;0;0;0;1;5;44.35834;-123.713;10.06.2012;162;07:26:00;200;12;WDRobinson;44.35834_-123.713;44.35834_-123.713_162_200_12
